"","VEp","REs","OGp","BLs","PFv","PFs","CPt","troph_level","logMBl","logBEl","logRMl","Species"
"489",0.534472454,0.347565374,0.097907033,0.477922984,0.286027239,0.25303896,2.211991898,2.9,3.00568260440716,1.4453770788129,1.4453770788129,"Synodontis bastiani"
"490",0.467893441,0.403943413,0.08594014,0.474862342,0.17835912,0.184744596599661,2.87846611492922,2.9,3.09104245335832,1.27268949931967,1.27268949931967,"Synodontis comoensis"
"491",0.622569066,0.327000316,0.331145439,0.526645728,0.238523172,0.272116012,3.104019025,2.9,2.70805020110221,1.3177523663656,1.3177523663656,"Synodontis koensis"
"492",0.43788391,0.358944358,0.125690991,0.441442075,0.131840953,0.297989924,3.5,3.12,3.89182029811063,1.07584469893174,1.06067034490841,"Synodontis ocellifer"
"493",0.509989458,0.330372148,0.208226291,0.443573892,0.174030821,0.239712618,3.155560347,2.9,3.25809653802148,1.31247424264771,1.23040876935576,"Synodontis punctifer"
"494",0.59352989,0.3455614,0.145275976,0.565283179,0.178670635,0.238794689,2.287572471,2.92,3.89182029811063,1.32249797812967,1.38284169690331,"Synodontis schall"
"495",0.573341784,0.288607032,0.296681489,0.606994431,0.316900091,0.174381494,2.984844869,3.31,4.49980967033027,1.50674287212738,1.50674287212738,"Tandanus tandanus"
"496",0.580587629,0.4,0.49956701,0.618556701,0.216412371,0.158638889,2.966597256,3.37,3.2188758248682,1.57375731740572,1.57375731740572,"Telestes souffia"
"497",0.62623673,0.432042983,0.469727328,0.429672819,0.314898013,0.161065146,3.632745098,3.14000010490417,4.0943445622221,1.55991091448932,1.55991091448932,"Thymallus thymallus"
"498",0.519115068,0.209968823,0.434014665,0.46285427,0.247651987,0.193467696,1.720606732,3.69,4.24849524204936,1.03821557696153,1.03821557696153,"Tinca tinca"
"499",0.63024002,0.247337803,0.651756746,0.46489606,0.427540632,0.181330835,1.994603011,3.14,3.40119738166216,1.23987035129701,1.23987035129701,"Trachelyopterus galeatus"
"500",0.529425073,0.441441441,0.203618067,0.502257898,0.190043529,0.359790897,2.509090909,2.66,2.95491027903374,0.98574696074116,1.00409220589505,"Trachydoras paraguayensis"
"501",0.510870514,0.333163906,0.355582749,0.510629655,0.197203757,0.155472226,2.599954037,3.5,3.91202300542815,1.56671738308658,1.56671738308658,"Pseudaspius hakonensis"
"502",0.507997803,0.454438887,0.327028556,0.524550918,0.266669946,0.149792872,2.537822144,3.5,3.76120011569356,1.41886438261092,1.41886438261092,"Pseudaspius sachalinensis"
"503",0.550539038401804,0.412626121227335,0.392721068803617,0.555467858303744,0.319328109735429,0.187578922342843,1.983679525,2.9,2.99573227355399,1.42014738438934,1.41811437668993,"Trinectes maculatus"
"504",0.505221803,0.51628033,0.434617939,0.547628637,0.240270064,0.163310351,1.796131531,3.67,2.63905732961526,1.43284207835973,1.43284207835973,"Umbra limi"
"505",0.542937929,0.475484274,0.325041321,0.499080013,0.225038203,0.135768643,1.515763655,3.25,2.70805020110221,1.51156282779186,1.51156282779186,"Umbra pygmaea"
"506",0.510610412,0.434572849,0.351354059,0.562368518,0.247094868,0.123957226,2.716937145,3.27,3.91202300542815,1.40851655767064,1.40851655767064,"Vimba vimba"
"507",0.434407464,0.545886497,0.517121066,0.460394826,0.367981308,0.198148828,1.875721102,3.19,2.77258872223978,1.16742017153461,1.16742017153461,"Xiphophorus hellerii"
"508",0.514655981,0.509133976,0.56991144,0.41346706,0.396409296,0.230903170978264,1.781851079,3.2,1.79175946922805,0.854546043867716,0.854546043867716,"Xiphophorus maculatus"
"509",0.579225754,0.400798273,0.180751608,0.635329713,0.54764211,0.185086397,3.12319119,3.26999998092651,3.09104245335832,1.7784332182001,1.7784332182001,"Zingel asper"
