"","SpecCode","Suporder","Order","Family","MBl","BEl","VEp","REs","OGp","RMl","BLs","PFv","PFs","CPt","Type.of.illustration","Reference","Species"
"1429",47822,"Teleostei","Siluriformes","Heptapteridae",7.2,6.018636646,0.558006211,0.317160749,0.309782609,0.434437655,0.614937888,0.258062112,0.063490679,1.672817976,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Cetopsorhamdia nasus"
"1430",47825,"Teleostei","Siluriformes","Heptapteridae",5.4,5.519505051,0.51347138,0.179245283,0.104377104,0.423379717,0.713804714,0.239057239,0.197037076,1.990379065,"Photograph","Unpublished","Cetopsorhamdia orinoco"
"1431",47826,"Teleostei","Siluriformes","Heptapteridae",4,4.553131337,0.476035176,0.272858995,0.195964655,0.368277452,0.624821978,0.343173744,0.187223256,2.332650417,"Photograph","http://www.wikipeixes.com.br/","Cetopsorhamdia phantasia"
"1432",47827,"Teleostei","Siluriformes","Heptapteridae",12,4.334957405,0.593145297,0.246825792,0.547526338,0.34724902,0.635147155,0.239539067,0.177255909,1.52586763,"Photograph","Schultz L.P. (1944) The catfishes of Venezuela, with descriptions of thirty-eight new forms. Proceedings of the United States National Museum 94: 173-338.","Cetopsorhamdia picklei"
"1433",12013,"Teleostei","Siluriformes","Chacidae",20,5.229219467,0.522055757,0.172023656,0.479869109,0.556398389,0.748580411,0.268957257,0.153388548,1.196721311,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Chaca bankanensis"
"1434",10258,"Teleostei","Siluriformes","Chacidae",20,5.324992568,0.488529294,0.1456,0.315712605,0.41036,0.646236962,0.351604606,0.133495146,1.6,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Chaca chaca"
"1435",54794,"Teleostei","Perciformes","Gobiidae",16,6.108735492,0.797678681,0.236666667,0.514453268,0.312,0.806353085,0.768821014,0.168,2.185185185,"Photograph","Chiba Prefectural Museum, Japan (http://www2.chiba-muse.or.jp/)","Chaenogobius annularis"
"1436",46745,"Teleostei","Perciformes","Cichlidae",12,1.835764651,0.531969202,0.27427664,0.50799602,0.264800118,0.64145319,0.367350325,0.38884657,1.527686417,"Photograph","Ota, R. R., Deprá, G. D. C., Graça, W. J. D., & Pavanelli, C. S. (2018). Peixes da planície de inundaçao do alto rio Paraná e áreas adjacentes: revised, annotated and updated. Neotropical Ichthyology 16 (2).","Chaetobranchopsis australis"
"1437",25777,"Teleostei","Perciformes","Cichlidae",12,1.729340952,0.525750105,0.269481676,0.466928903,0.353451975,0.54413173,0.393382615,0.258509706,1.802641975,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Chaetobranchopsis orbicularis"
"1438",25776,"Teleostei","Perciformes","Cichlidae",26,2.484820397,0.58946669,0.200007576,0.465656741,0.297098485,0.737063695,0.360089118,0.348318217,2.123138462,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Chaetobranchus flavescens"
"1439",46775,"Teleostei","Perciformes","Cichlidae",23,1.963166401,0.484765861,0.299166667,0.377764999,0.355722222,0.535400906,0.353443917,0.340222118,2.166666667,"Photograph","Swedish Museum of Natural History, Sweeden (https://www.nrm.se/)","Chaetobranchus semifasciatus"
"1440",50012,"Teleostei","Siluriformes","Loricariidae",15.3,4.878435294,0.647058824,0.251334906,0,0,0.831372549,0,0.31673608,1.734789102,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Chaetostoma alternifasciatum"
"1441",50010,"Teleostei","Siluriformes","Loricariidae",22,5.154466423,0.699466633,0.229882425,0,0,0.825122842,0,0.304258024,2.322943182,"Drawing","Fowler H.W. (1943) A collection of fresh-water fishes from Colombia. obtained chiefly by Brother Nicéforo Maria. Proceedings of the Academy of Natural Sciences of Philadelphia 95: 223-266.","Chaetostoma anale"
"1442",50025,"Teleostei","Siluriformes","Loricariidae",30,4.516985753,0.650007107,0.177985127,0,0,0.779256279,0,0.257492393,2.553249892,"Drawing","Proceedings of the Zoological Society of London (1849) 17.","Chaetostoma breve"
"1443",62971,"Teleostei","Siluriformes","Loricariidae",7.61,6.134020619,0.907216495,0.182692308,0,0,0.9765412,0,0.248739496,3.152412,"Photograph","Salcedo N. J.  (2006) New species of Chaetostoma (Siluriformes: Loricariidae) from central Peru. Copeia  1: 60-67.","Chaetostoma changae"
"1444",62965,"Teleostei","Siluriformes","Loricariidae",NA,4.075623288,0.571917808,0.163265306,0,0,0.671232877,0,0.263847365,NA,"Photograph","Salcedo N.J. (2006) Two new species of Chaetostoma (Siluriformes: Loricariidae) from the Huallaga River in central Peru. Ichthyological Exploration of Freshwaters 17: 207-220.","Chaetostoma daidalmatos"
"1445",50026,"Teleostei","Siluriformes","Loricariidae",25,4.340395161,0.637096774,0.23655914,0,0,0.75,0,0.321731892,2.375605263,"Photograph","Lujan N.K., Meza-Vargas V., Astudillo-Clavijo V., Barriga-Salazar R. & López-Fernández H. (2015). A multilocus molecular phylogeny for Chaetostoma clade genera and species with a review of Chaetostoma (Siluriformes: Loricariidae) from the Central Andes. Copeia 103:664-701.","Chaetostoma dermorhynchum"
"1446",50030,"Teleostei","Siluriformes","Loricariidae",9,4.566389356,0.658328568,0.284735864,0,0,0.918361266,0,0.225541619,2.480292251,"Photograph","https://www.planetcatfish.com/","Chaetostoma dorsale"
"1447",50031,"Teleostei","Siluriformes","Loricariidae",8,4.846728466,0.682304778,0.27027027,0,0,0.870526786,0,0.229710607,3.097650304,"Photograph","https://www.planetcatfish.com/","Chaetostoma dupouii"
"1448",50035,"Teleostei","Siluriformes","Loricariidae",8.1,4.582089552,0.757462687,0.217021421,0,0,0.880716418,0,0.228778502,NA,"Photograph","https://www.planetcatfish.com/","Chaetostoma guairense"
"1449",50042,"Teleostei","Siluriformes","Loricariidae",20,4.279764881,0.726580357,0.189873418,0,0,0.94047619,0,0.267876031,1.987507098,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Chaetostoma leucomelas"
"1450",50043,"Teleostei","Siluriformes","Loricariidae",14.3,4.382516393,0.750464481,0.202385038,0,0,0.923562842,0,0.261182505,1.887046392,"Photograph","http://www.wikipeixes.com.br/","Chaetostoma lineopunctatum"
"1451",50048,"Teleostei","Siluriformes","Loricariidae",19,5.844122427,0.703807783,0.188786851,0,0,0.771758758,0,0.265782989,3.136529707,"Drawing","Proceedings of the Zoological Society of London (1849) 17.","Chaetostoma marginatum"
"1452",50049,"Teleostei","Siluriformes","Loricariidae",14,4.819196161,0.683863227,0.236222222,0,0,0.899820036,0,0.245120494,1.786071429,"Photograph","https://www.planetcatfish.com/","Chaetostoma marmorescens"
"1453",50050,"Teleostei","Siluriformes","Loricariidae",9,4.967907407,0.70667037,0.18877185,0,0,0.7848,0,0.284349547,2.62195122,"Photograph","Lujan N.K., Meza-Vargas V., Astudillo-Clavijo V., Barriga-Salazar R. & López-Fernández H. (2015). A multilocus molecular phylogeny for Chaetostoma clade genera and species with a review of Chaetostoma (Siluriformes: Loricariidae) from the Central Andes. Copeia 103:664-701.","Chaetostoma microps"
"1454",50053,"Teleostei","Siluriformes","Loricariidae",13,5.088859057,0.797677162,0.126522483,0,0,0.915703903,0,0.278357933,1.956934534,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Chaetostoma milesi"
"1455",50054,"Teleostei","Siluriformes","Loricariidae",7,5.201784754,0.72751445,0.189332921,0,0,0.833304294,0,0.244850525,1.89100405,"Photograph","Fricke R., Eschmeyer W. N. & Van der Laan R. (2021).  Eschmeyer’s catalog of fishes (http://researcharchive.calacademy.org/research/ichthyology/catalog/fishcatmain.asp)","Chaetostoma mollinasum"
"1456",50058,"Teleostei","Siluriformes","Loricariidae",16,5.571355869,0.76793718,0.177392857,0,0,0.874984375,0,0.344015173,2.174432273,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Chaetostoma patiae"
"1457",50062,"Teleostei","Siluriformes","Loricariidae",20.5,5.309335699,0.737054093,0.23361194,0,0,0.943568944,0,0.224480106,1.727000068,"Photograph","https://www.planetcatfish.com/","Chaetostoma stannii"
"1458",62966,"Teleostei","Siluriformes","Loricariidae",NA,4.660028,0.676,0.195121951,0,0,0.82,0,0.33357997,NA,"Photograph","Salcedo N.J. (2006) Two new species of Chaetostoma (Siluriformes: Loricariidae) from the Huallaga River in central Peru. Ichthyological Exploration of Freshwaters 17: 207-220.","Chaetostoma stroumpoulos"
"1459",50067,"Teleostei","Siluriformes","Loricariidae",17,4.571072384,0.69263434,0.196408759,0,0,0.889541075,0,0.226417614,1.989572172,"Photograph","https://www.planetcatfish.com/","Chaetostoma taczanowskii"
"1460",50068,"Teleostei","Siluriformes","Loricariidae",10.1,7.14260573,0.823012864,0.178268013,0,0,0.905491953,0,0.283952154,3.840402943,"Drawing","Proceedings of the Zoological Society of London (1849) 17.","Chaetostoma thomsoni"
"1461",50069,"Teleostei","Siluriformes","Loricariidae",10,4.049302586,0.66655637,0.254435232,0,0,0.761352067,0,0.312537846,2.461371005,"Drawing","Fowler H.W. (1943) A collection of fresh-water fishes from Colombia. obtained chiefly by Brother Nicéforo Maria. Proceedings of the Academy of Natural Sciences of Philadelphia 95: 223-266.","Chaetostoma vagum"
"1462",50232,"Teleostei","Siluriformes","Loricariidae",7.3,4.75,0.683333333,0.245732361,0,0,0.816708333,0,0.220921053,2.506890411,"Photograph","Unpublished","Chaetostoma venezuelae"
"1463",23194,"Teleostei","Cypriniformes","Cyprinidae",30,3.655854641,0.505334478,0.439250013,0.310758886,0.295502566,0.575561551,0.137459889,0.151179628,2.906271927,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Chagunius baileyi"
"1464",23184,"Teleostei","Cypriniformes","Cyprinidae",50,3.547941802,0.585299437,0.419013133,0.3854823,0.331207552,0.551658683,0.145723599,0.199371991,4.111194444,"Photograph","IUCN Red List of Threatened Species (iucnredlist.org)","Chagunius chagunio"
"1465",62332,"Teleostei","Characiformes","Characidae",17.4,3.951754887,0.549756742,0.523988334,0.564625332,0.635525015,0.507431119,0.225588456,0.181535163,2.86657488,"Photograph","http://www.wikipeixes.com.br/","Chalceus epakros"
"1466",13124,"Teleostei","Characiformes","Characidae",21.35,3.643143917,0.513020349,0.525638514,0.513020349,0.628415541,0.550181783,0.167325893,0.183852153,3.453610729,"Photograph","http://www.wikipeixes.com.br/","Chalceus erythrurus"
"1467",10622,"Teleostei","Characiformes","Characidae",24.46,3.730946396,0.611878179,0.465899711,0.580411527,0.537820131,0.559437657,0.199544046,0.186932141,2.982057141,"Photograph","Unpublished","Chalceus macrolepidotus"
"1468",8154,"Teleostei","Perciformes","Cichlidae",12,4.066744695,0.572750793,0.332171846,0.292389195,0.243368446,0.76460714,0.319077833,0.17456735,3.143520612,"Photograph","Unpublished","Chalinochromis brichardi"
"1469",8155,"Teleostei","Perciformes","Cichlidae",15,3.915584115,0.591342672,0.311830819,0.262678563,0.275431449,0.752731419,0.418720047,0.185014207,2.434035582,"Photograph","Unpublished","Chalinochromis popelini"
"1470",2249,"Teleostei","Perciformes","Cichlidae",32.2,3.950294806,0.578138277,0.331658291,0.421991451,0.555045226,0.645395637,0.27327154,0.174431416,2.890263717,"Photograph","Unpublished","Champsochromis caeruleus"
"1471",2250,"Teleostei","Perciformes","Cichlidae",30,3.334078089,0.605258396,0.253281309,0.422087782,0.503607337,0.748039115,0.361007309,0.169908777,2.784073374,"Photograph","Unpublished","Champsochromis spilorhynchus"
"1472",10132,"Teleostei","Perciformes","Ambassidae",11,2.790939183,0.528479634,0.520833333,0.548980519,0.530333333,0.445066714,0.369071572,NA,3.074074074,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Chanda nama"
"1473",24734,"Teleostei","Siluriformes","Bagridae",5,3.769631042,0.419588268,0.439998988,0.319747592,0.340589701,0.620478287,0.189195765,0.201988341,3.110035389,"Photograph","https://www.planetcatfish.com/","Chandramara chandramara"
"1474",4799,"Teleostei","Perciformes","Channidae",100,5.130737135,0.43519375,0.340909091,0.37500915,1.029022727,0.292804334,0.407570323,0.110460298,2.26815507,"Photograph","Unpublished","Channa argus"
"1475",7756,"Teleostei","Perciformes","Channidae",20,6.316612922,0.541091073,0.366477273,0.493384822,0.977545455,0.583887363,0.404116406,0.090335945,1.522346686,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Channa asiatica"
"1476",61686,"Teleostei","Perciformes","Channidae",NA,7.02558402,0.460546568,0.510362276,0.375323506,0.650176742,0.635393508,0.421532077,0.204014469,2.422099558,"Photograph","Unpublished","Channa baramensis"
"1477",10133,"Teleostei","Perciformes","Channidae",105,6.218252479,0.583416552,0.386533184,0.490309572,1.008049554,0.658223983,0.399047177,NA,2.59768584,"Photograph","Unpublished","Channa barca"
"1478",50504,"Teleostei","Perciformes","Channidae",28.8,5.519025381,0.538998194,0.33809491,0.458846449,0.934986509,0.557604063,0.524083839,0.170722423,2.009413214,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Channa gachua"
"1479",16137,"Teleostei","Perciformes","Channidae",40,5.029671998,0.524084239,0.416912879,0.512766331,1.059000758,0.39945178,0.482886113,0.138600503,2.162906049,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Channa lucius"
"1480",8701,"Teleostei","Perciformes","Channidae",20,4.89896685,0.438581479,0.359272206,0.385783102,1.185505167,0.519054636,0.406905622,NA,1.89775812,"Photograph","Unpublished","Channa maculata"
"1481",25148,"Teleostei","Perciformes","Channidae",27,5.415551495,0.530001373,0.30523787,0.488365952,1.127610209,0.514401293,0.44224168,0.161828923,NA,"Photograph","Unpublished","Channa marulioides"
"1482",5144,"Teleostei","Perciformes","Channidae",183,6.6263838,0.486555478,0.4346,0.378748,1.415,0.396788657,0.485127039,0.157684316,2.216026368,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Channa marulius"
"1483",5192,"Teleostei","Perciformes","Channidae",30,5.292354779,0.581978363,0.416788964,0.445407979,1.241267978,0.398276265,0.564007737,0.208835341,2.101078443,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Channa melasoma"
"1484",344,"Teleostei","Perciformes","Channidae",130,4.946012594,0.690377581,0.302248721,0.672349321,1.168971867,0.435405794,0.536241538,0.152520687,1.885415512,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Channa micropeltes"
"1485",59753,"Teleostei","Perciformes","Channidae",20,7.125751394,0.603588955,0.380871682,0.419135182,0.699163444,0.639636177,0.441376456,0.181946793,1.738122625,"Photograph","Zhang C.G., Musikasinthorn P. & Watanabe K. (2002) Channa nox. a new channid fish lacking a pelvic fin from Guangxi, China. Ichthyological Research 49: 140-146.","Channa nox"
"1486",5143,"Teleostei","Perciformes","Channidae",33,4.584343303,0.493720576,0.412408545,0.432950849,1.012869862,0.467120524,0.409089037,0.149415497,2.495850219,"Photograph","US Geological Survey, Wetland and Aquatic Research Center (https://www.usgs.gov/)","Channa orientalis"
"1487",5147,"Teleostei","Perciformes","Channidae",31,5.298408021,0.443544131,0.495597508,0.405613703,1.215561152,0.580621399,0.440993447,0.158314001,2.0697858,"Photograph","Unpublished","Channa punctata"
"1488",13591,"Teleostei","Perciformes","Channidae",25,4.693618954,0.46461875,0.268290758,0.396701952,0.990432982,0.46991157,0.395645242,NA,2.204489385,"Photograph","http://www.snakeheads.org/","Channa stewartii"
"1489",343,"Teleostei","Perciformes","Channidae",100,5.809472167,0.621274272,0.348947059,0.547609336,1.216827647,0.453451065,0.489731411,0.175271482,1.963099537,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Channa striata"
"1490",9445,"Teleostei","Siluriformes","Clariidae",41.6,23.20342419,0.633063002,0.139525416,0.351881054,NA,0.645565818,NA,0,3.11039611,"Photograph","https://www.planetcatfish.com/","Channallabes apus"
"1491",46610,"Teleostei","Cypriniformes","Cyprinidae",53.1,3.675593775,0.583892798,0.429502397,0.699286274,0.603893451,0.43529479,0.267214832,0.185203354,2.551112874,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Chanodichthys dabryi"
"1492",4635,"Teleostei","Cypriniformes","Cyprinidae",102,4.061115378,0.554819042,0.382227982,0.667566531,0.622902653,0.47590124,0.185143529,0.159209636,2.579708443,"Photograph","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Chanodichthys erythropterus"
