"","Site","Country","HydroBasin","taxnovel","funcnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"721","G12154","SWE",2080031470,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"722","G12156","USA",7080008710,FALSE,FALSE,0,256,0.941176470588235,0.974320132089619,0.643366228146887
"723","G12161","USA",7080049270,TRUE,FALSE,0,100,0.909090909090909,0.808186350591304,-0.317624205419271
"724","G12162","USA",7080049270,FALSE,FALSE,0,324,0.818181818181818,0.337473969679412,1.06225949406034
"725","G12163","USA",7080049270,FALSE,TRUE,0,289,0.772727272727273,0.102117779223465,0.846652666016651
"726","G12164","USA",7080049270,FALSE,FALSE,0,49,0.333333333333333,-2.17299206185068,-0.631794154854362
"727","G12165","USA",7080008710,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"728","G12166","USA",7080049270,FALSE,FALSE,0,144,0.75,-0.0155603160045082,-0.0465756215929189
"729","G12167","USA",7080049270,FALSE,FALSE,0,196,0.875,0.631669207749345,0.273754522929134
"730","G12168","USA",7080049270,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"731","G12169","USA",7080049270,FALSE,FALSE,0,225,0.9375,0.955283969626271,0.452400180451048
"732","G12170","USA",7080049270,FALSE,FALSE,0,144,0.75,-0.0155603160045082,-0.0465756215929189
"733","G12171","USA",7080049270,FALSE,FALSE,0,196,0.666666666666667,-0.447046665173744,0.273754522929134
"734","G12172","USA",7080049270,TRUE,TRUE,1,324,0.818181818181818,0.337473969679412,1.06225949406034
"735","G12173","USA",7080049270,FALSE,FALSE,0,225,0.714285714285714,-0.200483037077037,0.452400180451048
"736","G12174","USA",7080049270,FALSE,FALSE,0,36,0.272727272727273,-2.48680031579195,-0.711876690984875
"737","G12175","USA",7080049270,FALSE,FALSE,0,289,0.772727272727273,0.102117779223465,0.846652666016651
"738","G12176","USA",7080008710,FALSE,TRUE,0,400,0.952380952380952,1.03233510340649,1.5304343206695
"739","G12177","USA",7080049270,FALSE,FALSE,0,289,0.80952380952381,0.292644219116374,0.846652666016651
"740","G12178","USA",7080008710,TRUE,FALSE,0,576,0.923076923076923,0.880603639962365,2.6146286559749
"741","G12179","USA",7080008710,FALSE,FALSE,0,400,1,1.2788987315032,1.5304343206695
"742","G12180","USA",7080008710,TRUE,FALSE,0,400,1,1.2788987315032,1.5304343206695
"743","G12181","USA",7080008710,TRUE,FALSE,0,400,1,1.2788987315032,1.5304343206695
"744","G12182","USA",7080008710,FALSE,FALSE,0,361,1,1.2788987315032,1.29018671227796
"745","G12183","USA",7080008710,FALSE,FALSE,0,361,1,1.2788987315032,1.29018671227796
"746","G12184","USA",7080008710,FALSE,FALSE,0,361,1,1.2788987315032,1.29018671227796
"747","G12185","USA",7080008710,TRUE,FALSE,0,361,1,1.2788987315032,1.29018671227796
"748","G12186","USA",7080008710,FALSE,FALSE,0,676,1,1.2788987315032,3.23064816467116
"749","G12187","USA",7080008710,FALSE,FALSE,0,64,0.8,0.243331493497033,-0.539391228549923
"750","G12188","USA",7080008710,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"751","G12189","USA",7080008710,FALSE,FALSE,0,100,1,1.2788987315032,-0.317624205419271
"752","G12190","USA",7080008710,FALSE,FALSE,0,81,0.9,0.761115112500115,-0.43466791207156
"753","G12191","USA",7080008710,FALSE,FALSE,0,81,0.9,0.761115112500115,-0.43466791207156
"754","G12192","USA",7080008710,FALSE,FALSE,0,81,0.9,0.761115112500115,-0.43466791207156
"755","G12193","USA",7080008710,FALSE,FALSE,0,196,1,1.2788987315032,0.273754522929134
"756","G12198","USA",7080008710,FALSE,FALSE,0,625,0.961538461538462,1.07975118573278,2.91647821523607
"757","G12786","ESP",2080016960,FALSE,TRUE,0,121,1,1.2788987315032,-0.188260108593058
"758","G12794","ESP",2080016960,FALSE,FALSE,0,145,1,1.2788987315032,-0.0404154265059563
"759","G12795","ESP",2080016960,FALSE,FALSE,0,198,0.964285714285714,1.09397601043067,0.286074913103059
"760","G128","HUN",2080008490,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"761","G131","HUN",2080008490,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"762","G133","HUN",2080008490,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"763","G1331","USA",7080047060,TRUE,FALSE,0,49,0.368421052631579,-1.99131359904258,-0.631794154854362
"764","G134","HUN",2080008490,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"765","G140","HUN",2080008490,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"766","G144","HUN",2080008490,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"767","G145","HUN",2080008490,TRUE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"768","G146","USA",7080047060,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"769","G147","USA",7080047060,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"770","G148","USA",7080047060,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"771","G149","USA",7080047060,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"772","G150","USA",7080047060,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"773","G151","USA",7080047060,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"774","G152","USA",7080047060,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"775","G153","USA",7080047060,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"776","G155","AUS",5080070220,FALSE,FALSE,0,85,0.88034188034188,0.659328589106347,-0.41002713172371
"777","G157","AUS",5080070220,FALSE,FALSE,0,85,0.88034188034188,0.659328589106347,-0.41002713172371
"778","G158","AUS",5080070230,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"779","G163","AUS",5080070230,FALSE,FALSE,0,125,1,1.2788987315032,-0.163619328245207
"780","G165","AUS",5080070250,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"781","G166","AUS",5080070260,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"782","G171","AUS",5080070260,FALSE,FALSE,0,50,1,1.2788987315032,-0.625633959767399
"783","G172","AUS",5080070340,FALSE,FALSE,0,85,0.932692307692308,0.930390526404969,-0.41002713172371
"784","G1736","USA",7080047060,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"785","G174","AUS",5080070340,FALSE,FALSE,0,136,1,1.2788987315032,-0.0958571822886193
"786","G175","AUS",5080070360,FALSE,FALSE,0,136,1,1.2788987315032,-0.0958571822886193
"787","G1752","USA",7080014930,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"788","G176","AUS",5080070360,FALSE,FALSE,0,125,1,1.2788987315032,-0.163619328245207
"789","G1770","USA",7080014930,FALSE,FALSE,0,25,0.625,-0.662789839758361,-0.779638836941463
"790","G179","AUS",5080070360,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"791","G1790","USA",7080014930,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"792","G1791","USA",7080014930,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"793","G180","AUS",5080070390,FALSE,FALSE,0,136,1,1.2788987315032,-0.0958571822886193
"794","G181","AUS",5080070370,FALSE,FALSE,0,136,1,1.2788987315032,-0.0958571822886193
"795","G182","AUS",5080070340,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"796","G183","AUS",5080070340,FALSE,FALSE,0,74,0.87037037037037,0.607697743906609,-0.477789277680298
"797","G1834","USA",7080014930,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"798","G1836","USA",7080014930,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"799","G184","AUS",5080070390,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"800","G185","AUS",5080070390,FALSE,FALSE,0,61,1,1.2788987315032,-0.557871813810811
"801","G186","AUS",5080070390,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"802","G1877","USA",7080047060,FALSE,FALSE,0,484,0.785714285714286,0.169362405068021,2.04789070797435
"803","G189","AUS",5080070390,FALSE,FALSE,0,106,1,1.2788987315032,-0.280663034897496
"804","G1900","USA",7080014930,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"805","G193","AUS",5080070390,FALSE,FALSE,0,100,1,1.2788987315032,-0.317624205419271
"806","G194","AUS",5080070390,FALSE,FALSE,0,106,1,1.2788987315032,-0.280663034897496
"807","G1940","USA",7080073620,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"808","G1950","USA",7080039620,FALSE,FALSE,0,49,0.7,-0.27445212550605,-0.631794154854362
"809","G1954","USA",7080039770,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"810","G1960","USA",7080014930,FALSE,FALSE,0,100,0.666666666666667,-0.447046665173744,-0.317624205419271
"811","G197","AUS",5080070390,FALSE,FALSE,0,85,0.932692307692308,0.930390526404969,-0.41002713172371
"812","G1975","USA",7080014930,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"813","G1976","USA",7080014930,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"814","G1979","USA",7080041400,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"815","G1981","USA",7080041410,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"816","G1986","USA",7080042740,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"817","G1992","USA",7080045890,FALSE,FALSE,0,100,0.833333333333333,0.415926033164727,-0.317624205419271
"818","G1996","USA",7080045890,FALSE,FALSE,0,64,0.8,0.243331493497033,-0.539391228549923
"819","G2029","USA",7080047060,FALSE,FALSE,0,49,0.7,-0.27445212550605,-0.631794154854362
"820","G2032","USA",7080047060,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"821","G2045","USA",7080047800,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"822","G2047","USA",7080047970,FALSE,FALSE,0,64,0.8,0.243331493497033,-0.539391228549923
"823","G2050","USA",7080048860,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"824","G2055","USA",7080008710,FALSE,FALSE,0,169,0.866666666666667,0.588520572832421,0.107429255581145
"825","G207","AUS",5080070390,TRUE,FALSE,0,100,0.885714285714286,0.687146024071104,-0.317624205419271
"826","G2078","GBR",2080053790,FALSE,FALSE,0,64,0.8,0.243331493497033,-0.539391228549923
"827","G2088","GBR",2080053240,FALSE,FALSE,0,36,0.5,-1.31001936351221,-0.711876690984875
"828","G2091","GBR",2080048980,FALSE,FALSE,0,36,0.666666666666667,-0.447046665173744,-0.711876690984875
"829","G210","AUS",5080070390,TRUE,FALSE,0,72,1,1.2788987315032,-0.490109667854223
"830","G211","AUS",5080070390,FALSE,FALSE,0,136,1,1.2788987315032,-0.0958571822886193
"831","G212","AUS",5080070390,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"832","G2125","GBR",2080048980,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"833","G213","AUS",5080070390,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"834","G2138","GBR",2080053070,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"835","G2139","GBR",2080053240,FALSE,FALSE,0,81,0.6,-0.792235744509132,-0.43466791207156
"836","G2147","GBR",2080053070,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"837","G216","AUS",5080070390,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"838","G217","AUS",5080070390,TRUE,TRUE,1,85,0.932692307692308,0.930390526404969,-0.41002713172371
"839","G218","AUS",5080070390,FALSE,FALSE,0,100,1,1.2788987315032,-0.317624205419271
"840","G2188","GBR",2080048980,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"841","G219","AUS",5080070390,FALSE,FALSE,0,25,0.625,-0.662789839758361,-0.779638836941463
"842","G223","AUS",5080070390,FALSE,FALSE,0,64,0.8,0.243331493497033,-0.539391228549923
"843","G2230","GBR",2080048980,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"844","G2231","GBR",2080053240,TRUE,FALSE,0,36,0.5,-1.31001936351221,-0.711876690984875
"845","G2237","GBR",2080053100,FALSE,FALSE,0,81,0.642857142857143,-0.570328479222096,-0.43466791207156
"846","G225","AUS",5080070390,FALSE,FALSE,0,136,1,1.2788987315032,-0.0958571822886193
"847","G226","AUS",5080070390,TRUE,FALSE,0,136,1,1.2788987315032,-0.0958571822886193
"848","G2268","GBR",2080053100,FALSE,FALSE,0,64,0.615384615384615,-0.712576726200965,-0.539391228549923
"849","G227","AUS",5080070390,FALSE,FALSE,0,100,0.885714285714286,0.687146024071104,-0.317624205419271
"850","G2276","GBR",2080053100,FALSE,FALSE,0,64,0.615384615384615,-0.712576726200965,-0.539391228549923
"851","G228","AUS",5080070390,FALSE,FALSE,0,85,0.88034188034188,0.659328589106347,-0.41002713172371
"852","G2282","GBR",2080053240,FALSE,FALSE,0,49,0.583333333333333,-0.878533014342978,-0.631794154854362
"853","G2286","GBR",2080053240,FALSE,FALSE,0,36,0.545454545454545,-1.07466317305627,-0.711876690984875
"854","G230","AUS",5080070390,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"855","G2303","GBR",2080052960,FALSE,FALSE,0,36,0.6,-0.792235744509132,-0.711876690984875
"856","G232","AUS",5080070390,FALSE,FALSE,0,100,0.885714285714286,0.687146024071104,-0.317624205419271
"857","G2328","GBR",2080053100,FALSE,FALSE,0,64,0.727272727272727,-0.133238411232481,-0.539391228549923
"858","G2338","GBR",2080050410,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"859","G2352","GBR",2080048980,FALSE,FALSE,0,36,0.666666666666667,-0.447046665173744,-0.711876690984875
"860","G2368","GBR",2080053070,FALSE,FALSE,0,25,0.5,-1.31001936351221,-0.779638836941463
"861","G2374","GBR",2080053100,FALSE,FALSE,0,81,0.75,-0.0155603160045082,-0.43466791207156
"862","G239","AUS",5080070440,FALSE,FALSE,0,125,1,1.2788987315032,-0.163619328245207
"863","G2397","GBR",2080053100,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"864","G2417","GBR",2080053100,FALSE,FALSE,0,64,0.666666666666667,-0.447046665173744,-0.539391228549923
"865","G244","AUS",5080070440,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"866","G2442","GBR",2080048800,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"867","G2483","GBR",2080050410,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"868","G2485","GBR",2080049610,FALSE,FALSE,0,25,0.625,-0.662789839758361,-0.779638836941463
"869","G2487","GBR",2080053790,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"870","G250","AUS",5080070440,TRUE,FALSE,0,117,1,1.2788987315032,-0.212900888940908
"871","G252","AUS",5080070440,FALSE,FALSE,0,85,0.88034188034188,0.659328589106347,-0.41002713172371
"872","G253","AUS",5080070440,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"873","G2533","GBR",2080053100,TRUE,TRUE,1,121,0.785714285714286,0.169362405068021,-0.188260108593058
"874","G255","AUS",5080070400,FALSE,FALSE,0,85,0.88034188034188,0.659328589106347,-0.41002713172371
"875","G256","AUS",5080070400,FALSE,FALSE,0,85,0.932692307692308,0.930390526404969,-0.41002713172371
"876","G2560","GBR",2080053420,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"877","G257","AUS",5080070400,TRUE,FALSE,0,72,1,1.2788987315032,-0.490109667854223
"878","G258","AUS",5080070400,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"879","G259","AUS",5080070400,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"880","G260","AUS",5080070400,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"881","G261","AUS",5080070400,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"882","G2615","GBR",2080052960,FALSE,FALSE,0,25,0.5,-1.31001936351221,-0.779638836941463
"883","G2665","GBR",2080050460,FALSE,FALSE,0,36,0.666666666666667,-0.447046665173744,-0.711876690984875
"884","G2680","GBR",2080053790,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"885","G274","AUS",5080070490,FALSE,FALSE,0,136,1,1.2788987315032,-0.0958571822886193
"886","G2788","GBR",2080053790,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"887","G279","AUS",5080070390,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"888","G2914","GBR",2080050410,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"889","G2916","GBR",2080050410,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"890","G2924","GBR",2080050770,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"891","G295","FIN",2080029960,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"892","G298","FIN",2080028870,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"893","G299","FIN",2080028870,FALSE,FALSE,0,100,0.357142857142857,-2.04971024780233,-0.317624205419271
"894","G300","FIN",2080028870,TRUE,FALSE,0,81,0.428571428571429,-1.67986480565727,-0.43466791207156
"895","G3006","GBR",2080053790,FALSE,FALSE,0,25,0.625,-0.662789839758361,-0.779638836941463
"896","G301","FIN",2080029940,FALSE,FALSE,0,49,0.7,-0.27445212550605,-0.631794154854362
"897","G302","FIN",2080029940,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"898","G303","FIN",2080029960,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"899","G3044","GBR",2080050510,FALSE,FALSE,0,49,0.7,-0.27445212550605,-0.631794154854362
"900","G3079","GBR",2080053050,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"901","G308","FIN",2080029960,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"902","G311","FIN",2080029710,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"903","G3159","GBR",2080049680,TRUE,FALSE,0,36,0.4,-1.8278029825153,-0.711876690984875
"904","G3205","GBR",2080050510,FALSE,FALSE,0,64,0.32,-2.24202987771776,-0.539391228549923
"905","G3223","GBR",2080050510,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"906","G3227","GBR",2080050770,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"907","G3232","GBR",2080050770,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"908","G324","FIN",2080029940,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"909","G3254","GBR",2080050460,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"910","G3273","GBR",2080050510,FALSE,FALSE,0,25,0.625,-0.662789839758361,-0.779638836941463
"911","G3274","GBR",2080050460,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"912","G3278","GBR",2080050460,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"913","G3280","GBR",2080050770,FALSE,FALSE,0,36,0.6,-0.792235744509132,-0.711876690984875
"914","G3454","GBR",2080048800,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"915","G3455","GBR",2080050770,FALSE,FALSE,0,50,0.916666666666667,0.847412382333963,-0.625633959767399
"916","G3470","GBR",2080050470,FALSE,FALSE,0,25,0.714285714285714,-0.200483037077037,-0.779638836941463
"917","G3494","GBR",2080050770,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"918","G351","FIN",2080029400,FALSE,FALSE,0,100,0.909090909090909,0.808186350591304,-0.317624205419271
"919","G3523","GBR",2080050770,TRUE,TRUE,1,49,0.7,-0.27445212550605,-0.631794154854362
"920","G353","FIN",2080029400,FALSE,FALSE,0,100,0.909090909090909,0.808186350591304,-0.317624205419271
"921","G3533","GBR",2080049680,FALSE,FALSE,0,100,0.454545454545455,-1.54537555396816,-0.317624205419271
"922","G355","FIN",2080028870,TRUE,FALSE,0,64,0.380952380952381,-1.92642843375398,-0.539391228549923
"923","G357","FIN",2080029960,FALSE,FALSE,0,81,0.818181818181818,0.337473969679412,-0.43466791207156
"924","G3571","GBR",2080049680,TRUE,FALSE,0,36,0.545454545454545,-1.07466317305627,-0.711876690984875
"925","G3595","GBR",2080050770,FALSE,FALSE,0,25,0.454545454545455,-1.54537555396816,-0.779638836941463
"926","G3614","GBR",2080050770,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"927","G3617","GBR",2080050520,FALSE,FALSE,0,25,0.416666666666667,-1.74150571268145,-0.779638836941463
