"","Site","Country","HydroBasin","taxnovel","trophnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"1327","G7702","FRA","2080022970",FALSE,FALSE,0,482,0.811645299145299,0.269896176181475,2.24923261988602
"1328","G7703","FRA","2080022970",TRUE,FALSE,0,269,0.852173913043478,0.480104172925806,0.839794067209936
"1329","G7710","FRA","2080022150",FALSE,FALSE,0,125,1,1.24682730053516,-0.113065799387977
"1330","G7713","FRA","2080022150",FALSE,FALSE,0,100,0.526315789473684,-1.21000996595301,-0.278492859561226
"1331","G7714","FRA","2080022970",FALSE,FALSE,0,121,0.578947368421053,-0.937028047454327,-0.139534129015697
"1332","G7715","BEL","2080022970",FALSE,FALSE,0,25,0.25,-2.64316503807111,-0.774774040080972
"1333","G7718","FRA","2080022970",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1334","G7719","FRA","2080022970",FALSE,FALSE,0,81,0.529411764705882,-1.19395220604133,-0.404217425292895
"1335","G7721","FRA","2080022150",FALSE,FALSE,0,144,0.705882352941177,-0.278659891075144,0.0126587663436921
"1336","G7722","FRA","2080022150",FALSE,FALSE,0,196,0.777777777777778,0.0942369779851517,0.356747051504049
"1337","G7724","FRA","2080022150",FALSE,FALSE,0,256,0.941176470588235,0.941729862213097,0.753771995919846
"1338","G7725","FRA","2080022970",FALSE,FALSE,0,100,0.526315789473684,-1.21000996595301,-0.278492859561226
"1339","G7726","FRA","2080022150",TRUE,FALSE,0,81,0.529411764705882,-1.19395220604133,-0.404217425292895
"1340","G7727","FRA","2080022150",FALSE,FALSE,0,169,0.722222222222222,-0.19391060265235,0.178085826516941
"1341","G7729","FRA","2080022150",FALSE,FALSE,0,100,0.625,-0.698168868767978,-0.278492859561226
"1342","G7731","FRA","2080022150",FALSE,FALSE,0,196,0.777777777777778,0.0942369779851517,0.356747051504049
"1343","G7732","FRA","2080022150",FALSE,FALSE,0,36,0.352941176470588,-2.10924452100751,-0.701986133604742
"1344","G7734","FRA","2080022150",FALSE,FALSE,0,106,0.697619047619048,-0.321518816934672,-0.238790365119646
"1345","G7735","FRA","2080022150",FALSE,FALSE,0,100,0.526315789473684,-1.21000996595301,-0.278492859561226
"1346","G7736","FRA","2080022150",FALSE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"1347","G7737","FRA","2080022150",FALSE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1348","G7740","FRA","2080022150",FALSE,FALSE,0,125,0.75,-0.0498368123335991,-0.113065799387977
"1349","G7743","FRA","2080022150",FALSE,FALSE,0,169,0.684210526315789,-0.391064210456956,0.178085826516941
"1350","G7744","FRA","2080022150",TRUE,FALSE,0,144,0.8,0.209496010240152,0.0126587663436921
"1351","G7745","FRA","2080022150",FALSE,FALSE,0,144,0.666666666666667,-0.482058183289852,0.0126587663436921
"1352","G7746","FRA","2080022150",FALSE,FALSE,0,289,0.944444444444444,0.958679719897656,0.972135715348535
"1353","G7747","BEL","2080022970",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1354","G7748","FRA","2080022150",TRUE,FALSE,0,169,0.764705882352941,0.0264375472469157,0.178085826516941
"1355","G7749","FRA","2080022150",FALSE,FALSE,0,25,0.454545454545455,-1.58225803663304,-0.774774040080972
"1356","G7753","FRA","2080022150",FALSE,FALSE,0,64,0.533333333333333,-1.17361237681986,-0.516707826210704
"1357","G7756","FRA","2080022970",FALSE,FALSE,0,121,0.733333333333333,-0.13628108652485,-0.139534129015697
"1358","G7757","FRA","2080022150",FALSE,FALSE,0,196,0.777777777777778,0.0942369779851517,0.356747051504049
"1359","G7761","FRA","2080022150",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1360","G7769","FRA","2080022970",FALSE,FALSE,0,25,0.416666666666667,-1.77872229615861,-0.774774040080972
"1361","G7791","FRA","2080023010",TRUE,FALSE,0,500,0.664253393665158,-0.494575001272295,2.36834010321075
"1362","G7805","FRA","2080023010",TRUE,FALSE,0,169,0.684210526315789,-0.391064210456956,0.178085826516941
"1363","G7811","FRA","2080048190",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"1364","G7827","FRA","2080020620",FALSE,FALSE,0,100,0.588235294117647,-0.888854767719265,-0.278492859561226
"1365","G7829","FRA","2080016510",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1366","G7830","FRA","2080020620",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1367","G7840","FRA","2080016510",FALSE,FALSE,0,49,0.538461538461538,-1.14701413860716,-0.615964062314653
"1368","G7841","FRA","2080020620",FALSE,FALSE,0,144,0.857142857142857,0.505876378895868,0.0126587663436921
"1369","G7852","FRA","2080023010",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"1370","G7853","FRA","2080016510",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1371","G7862","FRA","2080020620",FALSE,FALSE,0,121,0.733333333333333,-0.13628108652485,-0.139534129015697
"1372","G7881","FRA","2080023010",FALSE,FALSE,0,121,0.578947368421053,-0.937028047454327,-0.139534129015697
"1373","G7883","FRA","2080022360",FALSE,FALSE,0,144,0.631578947368421,-0.664046128955642,0.0126587663436921
"1374","G7884","FRA","2080022180",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"1375","G7886","FRA","2080022150",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1376","G7887","FRA","2080022150",TRUE,FALSE,0,100,0.625,-0.698168868767978,-0.278492859561226
"1377","G7889","FRA","2080022240",FALSE,TRUE,0,100,0.555555555555556,-1.05835334456485,-0.278492859561226
"1378","G7890","FRA","2080022360",FALSE,FALSE,0,25,0.5,-1.34650092520236,-0.774774040080972
"1379","G7897","FRA","2080022320",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1380","G7899","FRA","2080022150",FALSE,FALSE,0,169,1,1.24682730053516,0.178085826516941
"1381","G7900","FRA","2080022150",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1382","G7901","FRA","2080022150",TRUE,FALSE,0,169,0.722222222222222,-0.19391060265235,0.178085826516941
"1383","G7902","FRA","2080022130",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1384","G7905","FRA","2080022150",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"1385","G7908","FRA","2080023010",FALSE,FALSE,0,100,0.588235294117647,-0.888854767719265,-0.278492859561226
"1386","G7913","FRA","2080023010",TRUE,FALSE,0,557,0.67963567963568,-0.414792368504857,2.74551380040576
"1387","G7915","FRA","2080022150",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1388","G7917","FRA","2080022150",FALSE,TRUE,0,81,0.692307692307692,-0.349066992226389,-0.404217425292895
"1389","G7918","FRA","2080022150",TRUE,FALSE,0,100,0.714285714285714,-0.235074542743421,-0.278492859561226
"1390","G7919","FRA","2080022150",FALSE,FALSE,0,64,0.666666666666667,-0.482058183289852,-0.516707826210704
"1391","G7921","FRA","2080022150",FALSE,FALSE,0,64,0.666666666666667,-0.482058183289852,-0.516707826210704
"1392","G7922","FRA","2080022150",FALSE,FALSE,0,208,0.589010989010989,-0.884831504796337,0.436152040387209
"1393","G7925","FRA","2080022150",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1394","G7926","FRA","2080022150",FALSE,FALSE,0,64,0.666666666666667,-0.482058183289852,-0.516707826210704
"1395","G7930","FRA","2080022150",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1396","G7933","FRA","2080023010",FALSE,FALSE,0,81,0.529411764705882,-1.19395220604133,-0.404217425292895
"1397","G7934","FRA","2080022150",TRUE,FALSE,0,314,1,1.24682730053516,1.13756277552178
"1398","G7935","FRA","2080022150",FALSE,FALSE,0,353,0.796363636363636,0.190635441325698,1.39562898939205
"1399","G7936","FRA","2080022150",FALSE,FALSE,0,250,0.911764705882353,0.789181143052067,0.714069501478267
"1400","G7940","FRA","2080022150",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1401","G7941","FRA","2080022150",FALSE,FALSE,0,64,0.8,0.209496010240152,-0.516707826210704
"1402","G7945","FRA","2080022150",FALSE,FALSE,0,49,0.583333333333333,-0.914279554246104,-0.615964062314653
"1403","G7946","FRA","2080022150",FALSE,FALSE,0,49,0.466666666666667,-1.51938947358486,-0.615964062314653
"1404","G7947","FRA","2080022150",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1405","G7948","FRA","2080022150",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1406","G7950","FRA","2080022150",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1407","G7968","FRA","2080023010",TRUE,TRUE,1,100,0.526315789473684,-1.21000996595301,-0.278492859561226
"1408","G7971","FRA","2080016510",FALSE,FALSE,0,81,0.6,-0.827835280054853,-0.404217425292895
"1409","G7972","FRA","2080016750",FALSE,FALSE,0,100,0.526315789473684,-1.21000996595301,-0.278492859561226
"1410","G7975","FRA","2080016750",TRUE,FALSE,0,196,0.933333333333333,0.901050203770156,0.356747051504049
"1411","G7976","FRA","2080016600",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"1412","G7977","FRA","2080016600",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1413","G7979","FRA","2080016510",TRUE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"1414","G7981","FRA","2080020590",TRUE,FALSE,0,169,1,1.24682730053516,0.178085826516941
"1415","G7982","FRA","2080016510",FALSE,FALSE,0,121,0.916666666666667,0.814605929578905,-0.139534129015697
"1416","G7986","FRA","2080016510",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"1417","G7987","FRA","2080021030",FALSE,FALSE,0,144,0.631578947368421,-0.664046128955642,0.0126587663436921
"1418","G7989","FRA","2080020590",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"1419","G7990","FRA","2080020590",FALSE,FALSE,0,121,0.916666666666667,0.814605929578905,-0.139534129015697
"1420","G7992","FRA","2080020590",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1421","G7996","FRA","2080016690",FALSE,FALSE,0,74,1,1.24682730053516,-0.450537002141404
"1422","G8000","FRA","2080016640",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1423","G8004","FRA","2080016640",FALSE,FALSE,0,121,0.647058823529412,-0.583757329397205,-0.139534129015697
"1424","G8015","FRA","2080016680",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1425","G8019","FRA","2080020590",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1426","G8049","FRA","2080016680",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1427","G8064","FRA","2080020460",TRUE,FALSE,0,225,0.833333333333333,0.382384558622653,0.548642441305018
"1428","G8065","FRA","2080020590",FALSE,FALSE,0,196,0.736842105263158,-0.118082291958271,0.356747051504049
"1429","G8066","FRA","2080020620",FALSE,FALSE,0,196,0.777777777777778,0.0942369779851517,0.356747051504049
"1430","G8067","FRA","2080020590",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1431","G8069","FRA","2080023010",FALSE,FALSE,0,225,0.789473684210526,0.154899626540415,0.548642441305018
"1432","G8070","FRA","2080020620",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1433","G8071","FRA","2080020620",FALSE,FALSE,0,196,0.736842105263158,-0.118082291958271,0.356747051504049
"1434","G8073","FRA","2080020620",FALSE,FALSE,0,36,0.315789473684211,-2.30193763994776,-0.701986133604742
"1435","G8074","FRA","2080020620",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1436","G8075","FRA","2080020620",FALSE,FALSE,0,64,0.421052631578947,-1.75597380295038,-0.516707826210704
"1437","G8077","FRA","2080020620",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1438","G8078","FRA","2080020620",FALSE,FALSE,0,64,0.444444444444444,-1.63464850583986,-0.516707826210704
"1439","G8081","FRA","2080020620",FALSE,FALSE,0,49,0.4375,-1.67066695341955,-0.615964062314653
"1440","G8088","FRA","2080021030",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1441","G8089","FRA","2080021030",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1442","G8090","FRA","2080021030",FALSE,FALSE,0,36,0.375,-1.99483298163673,-0.701986133604742
"1443","G8091","FRA","2080021030",FALSE,FALSE,0,144,0.705882352941177,-0.278659891075144,0.0126587663436921
"1444","G8092","FRA","2080021030",FALSE,FALSE,0,100,0.588235294117647,-0.888854767719265,-0.278492859561226
"1445","G8094","FRA","2080021030",TRUE,FALSE,0,49,0.4375,-1.67066695341955,-0.615964062314653
"1446","G8096","FRA","2080021030",FALSE,FALSE,0,144,0.75,-0.0498368123335991,0.0126587663436921
"1447","G8101","FRA","2080023010",FALSE,FALSE,0,100,0.555555555555556,-1.05835334456485,-0.278492859561226
"1448","G8117","FRA","2080023010",TRUE,FALSE,0,542,0.725432462274567,-0.17726019037407,2.64625756430181
"1449","G8119","FRA","2080021030",FALSE,FALSE,0,36,0.333333333333333,-2.21094366711486,-0.701986133604742
"1450","G8121","FRA","2080022970",FALSE,FALSE,0,121,0.611111111111111,-0.770205763927353,-0.139534129015697
"1451","G8122","FRA","2080022970",FALSE,FALSE,0,196,0.736842105263158,-0.118082291958271,0.356747051504049
"1452","G8124","FRA","2080022150",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1453","G8125","FRA","2080022150",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1454","G8126","FRA","2080022150",FALSE,FALSE,0,196,0.777777777777778,0.0942369779851517,0.356747051504049
"1455","G8127","FRA","2080022970",FALSE,FALSE,0,125,0.75,-0.0498368123335991,-0.113065799387977
"1456","G8128","FRA","2080023010",FALSE,FALSE,0,169,0.764705882352941,0.0264375472469157,0.178085826516941
"1457","G8134","FRA","2080023010",FALSE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"1458","G8140","FRA","2080023010",TRUE,FALSE,0,425,0.883493914807302,0.642550262134353,1.87205892269101
"1459","G8141","FRA","2080023010",FALSE,FALSE,0,98,0.9375,0.922661272317969,-0.291727024375086
"1460","G8142","FRA","2080023010",FALSE,FALSE,0,113,0.941666666666667,0.944272340865781,-0.192470788271136
"1461","G8143","FRA","2080023010",TRUE,FALSE,0,637,0.814027149321267,0.282250014763105,3.27488039296016
"1462","G8145","FRA","2080023010",FALSE,FALSE,0,144,0.6,-0.827835280054853,0.0126587663436921
"1463","G8148","FRA","2080023010",FALSE,FALSE,0,130,0.902777777777778,0.74256903441953,-0.0799803873533272
"1464","G8168","FRA","2080023010",FALSE,FALSE,0,64,0.571428571428571,-0.976025464382711,-0.516707826210704
"1465","G8169","FRA","2080022970",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1466","G8170","FRA","2080023010",TRUE,FALSE,0,81,0.5,-1.34650092520236,-0.404217425292895
"1467","G8173","FRA","2080023010",FALSE,FALSE,0,144,0.705882352941177,-0.278659891075144,0.0126587663436921
"1468","G8174","FRA","2080023010",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1469","G8175","FRA","2080023010",FALSE,FALSE,0,121,0.705263157894737,-0.281871443057482,-0.139534129015697
"1470","G8176","FRA","2080023010",FALSE,FALSE,0,121,0.578947368421053,-0.937028047454327,-0.139534129015697
"1471","G8178","FRA","2080022970",FALSE,FALSE,0,196,0.736842105263158,-0.118082291958271,0.356747051504049
"1472","G8179","FRA","2080023010",FALSE,FALSE,0,121,0.611111111111111,-0.770205763927353,-0.139534129015697
"1473","G8180","FRA","2080023010",FALSE,FALSE,0,130,1,1.24682730053516,-0.0799803873533272
"1474","G8181","FRA","2080023010",FALSE,FALSE,0,324,0.9,0.728161655387655,1.20373359959108
"1475","G8182","FRA","2080023010",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1476","G8184","FRA","2080023010",FALSE,FALSE,0,144,0.631578947368421,-0.664046128955642,0.0126587663436921
"1477","G8185","FRA","2080023010",FALSE,TRUE,0,49,0.466666666666667,-1.51938947358486,-0.615964062314653
"1478","G8186","FRA","2080023010",FALSE,FALSE,0,64,0.533333333333333,-1.17361237681986,-0.516707826210704
"1479","G8187","FRA","2080023010",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1480","G8188","FRA","2080023010",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1481","G8196","FRA","2080023010",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1482","G8205","FRA","2080023010",FALSE,FALSE,0,100,0.5,-1.34650092520236,-0.278492859561226
"1483","G8215","FRA","2080023010",TRUE,TRUE,1,169,0.619047619047619,-0.729041823836281,0.178085826516941
"1484","G8241","FRA","2080020330",FALSE,FALSE,0,361,1,1.24682730053516,1.44856564864749
"1485","G8243","FRA","2080020460",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1486","G8244","FRA","2080020330",TRUE,FALSE,0,324,0.947368421052632,0.973845382036472,1.20373359959108
"1487","G8245","FRA","2080020330",FALSE,FALSE,0,361,1,1.24682730053516,1.44856564864749
"1488","G8247","FRA","2080020420",FALSE,FALSE,0,289,0.894736842105263,0.700863463537787,0.972135715348535
"1489","G8248","FRA","2080020330",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1490","G8249","FRA","2080020330",TRUE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1491","G8250","FRA","2080020330",TRUE,TRUE,1,64,0.8,0.209496010240152,-0.516707826210704
"1492","G8252","FRA","2080020590",TRUE,FALSE,0,361,1,1.24682730053516,1.44856564864749
"1493","G8253","FRA","2080020590",TRUE,FALSE,0,324,1,1.24682730053516,1.20373359959108
"1494","G8254","FRA","2080020590",FALSE,FALSE,0,324,1,1.24682730053516,1.20373359959108
"1495","G8255","FRA","2080020620",FALSE,FALSE,0,196,0.933333333333333,0.901050203770156,0.356747051504049
"1496","G8256","FRA","2080020590",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1497","G8257","FRA","2080020590",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1498","G8258","FRA","2080020620",FALSE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"1499","G8259","FRA","2080020590",FALSE,TRUE,0,256,0.888888888888889,0.670532139260154,0.753771995919846
"1500","G8260","FRA","2080020590",FALSE,FALSE,0,121,0.6875,-0.374002840550788,-0.139534129015697
"1501","G8261","FRA","2080020590",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1502","G8264","FRA","2080020590",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1503","G8265","FRA","2080020590",TRUE,FALSE,0,81,0.5,-1.34650092520236,-0.404217425292895
"1504","G8266","FRA","2080020590",FALSE,TRUE,0,256,0.888888888888889,0.670532139260154,0.753771995919846
"1505","G8267","FRA","2080020590",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1506","G8268","FRA","2080020590",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1507","G8269","FRA","2080020590",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1508","G8272","FRA","2080020620",FALSE,FALSE,0,61,0.656926406926407,-0.532577564310712,-0.536559073431494
"1509","G8273","FRA","2080020620",FALSE,FALSE,0,64,0.8,0.209496010240152,-0.516707826210704
"1510","G8274","FRA","2080020590",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1511","G8275","FRA","2080020590",FALSE,FALSE,0,256,0.888888888888889,0.670532139260154,0.753771995919846
"1512","G8276","FRA","2080020590",FALSE,FALSE,0,61,0.924242424242424,0.85389878148402,-0.536559073431494
"1513","G8277","FRA","2080020590",FALSE,FALSE,0,324,0.947368421052632,0.973845382036472,1.20373359959108
"1514","G8278","FRA","2080020590",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1515","G8280","FRA","2080020590",TRUE,FALSE,0,256,0.888888888888889,0.670532139260154,0.753771995919846
"1516","G8281","FRA","2080020590",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1517","G8282","FRA","2080020590",FALSE,FALSE,0,49,0.466666666666667,-1.51938947358486,-0.615964062314653
"1518","G8293","FRA","2080020590",TRUE,FALSE,0,289,1,1.24682730053516,0.972135715348535
"1519","G8294","FRA","2080020590",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
